date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2011-11-15,Chile,Paraguay,2,0,2,1,World Cup qualifier,False,4.0,-1.4,1,0.2,0.2586235735298974,-1.4762670739075225,4.0,1883.0,1792.0,91.0,1932.2,1.0,0.2,2.3021728866442674,0.44721359549995804,-0.017799187962761087,-1.6408639814222732
2011-12-21,Chile,Paraguay,3,2,1,1,Friendly,False,36.0,-0.8,1,0.4,0.5057490490199316,-0.31751138260501505,1.0,1883.0,1792.0,91.0,1864.4,1.0,0.4,2.7748873851023212,0.5477225575051662,0.32146720802482587,-0.09390932094818213
2012-02-15,Chile,Paraguay,0,2,-2,-1,Friendly,False,56.0,-0.4,0,0.6,0.6704993660132876,0.1216590782633233,1.0,1883.0,1792.0,91.0,1850.0,0.0,0.6,2.8809720581775866,0.5477225575051662,0.5476448053498839,0.6040604527012119
2012-02-29,Chile,Ghana,1,1,0,0,Friendly,True,14.0,-0.2,0,0.6,0.44699957734219176,-0.5855606144911177,1.0,1865.0,1696.0,169.0,1822.6,0.0,0.6,2.6832815729997472,0.5477225575051662,0.36509653689992255,0.736040301800808
2012-03-21,Chile,Peru,3,1,2,1,Pacific Cup,False,21.0,-0.6,1,0.4,0.2979997182281278,-0.3903737429940785,2.0,1865.0,1750.0,115.0,1806.8,1.0,0.4,2.408318915758459,0.5477225575051662,-0.08993564206671828,-0.17597313213279467
2012-04-11,Chile,Peru,3,0,3,1,Pacific Cup,False,21.0,0.6,1,0.6,0.5319998121520851,0.40641750467061427,2.0,1865.0,1750.0,115.0,1764.4,1.0,0.6,1.6733200530681505,0.5477225575051662,0.27337623862218774,1.8826845785781368
2012-06-02,Chile,Bolivia,2,0,2,1,World Cup qualifier,False,52.0,0.8,1,0.6,0.6879998747680567,1.2709450031137428,4.0,1865.0,1538.0,327.0,1756.0,1.0,0.6,1.9235384061671341,0.5477225575051662,0.18225082574812512,1.588456385718758
2012-06-09,Chile,Venezuela,2,0,2,1,World Cup qualifier,False,7.0,1.0,1,0.6,0.7919999165120378,1.513963335409162,4.0,1865.0,1695.0,170.0,1705.2,1.0,0.6,1.9999999999999996,0.5477225575051662,0.12150055049875019,1.3923042571458386
2012-08-15,Chile,Ecuador,0,3,-3,-1,Friendly,True,67.0,1.8,0,0.8,0.8613332776746919,1.6759755569394414,1.0,1865.0,1783.0,82.0,1685.8,0.0,0.8,1.0954451150103315,0.44721359549995804,0.41433370033250017,2.261536171430559
2012-09-11,Chile,Colombia,1,3,-2,-1,World Cup qualifier,False,27.0,1.2,0,0.8,0.5742221851164613,0.11731703795962763,4.0,1864.0,1883.0,-19.0,1703.2,0.0,0.8,2.387467277262664,0.44721359549995804,0.27622246688833346,0.5076907809537061
2012-10-12,Chile,Ecuador,1,3,-2,-1,World Cup qualifier,False,31.0,0.4,0,0.6,0.38281479007764085,-0.5884553080269149,4.0,1864.0,1825.0,39.0,1729.8,0.0,0.6,2.7018512172212588,0.5477225575051662,-0.14918502207444428,-0.9948728126975293
2012-10-16,Chile,Argentina,1,2,-1,-1,World Cup qualifier,False,4.0,-0.6,0,0.4,0.25520986005176055,-1.0589702053512766,4.0,1864.0,1978.0,-114.0,1744.8,0.0,0.4,2.408318915758459,0.5477225575051662,-0.43279001471629613,-2.329915208465019
2012-11-14,Chile,Serbia,1,3,-2,-1,Friendly,True,29.0,-1.2,0,0.2,0.1701399067011737,-1.0393134702341844,1.0,1864.0,1732.0,132.0,1832.8,0.0,0.2,1.923538406167134,0.44721359549995804,-0.6218600098108641,-2.553276805643346
2013-01-19,Chile,Haiti,3,0,3,1,Friendly,False,66.0,-2.0,1,0.0,0.11342660446744914,-1.3595423134894562,1.0,1864.0,1428.0,436.0,1840.2,,0.0,0.7071067811865459,0.0,-0.7479066732072428,-3.0355178704288974
2013-02-06,Chile,Egypt,2,1,1,1,Friendly,True,18.0,-0.8,1,0.2,0.4089510696449661,0.09363845767369587,1.0,1864.0,1748.0,116.0,1769.2,1.0,0.0,2.1679483388678795,0.44721359549995804,-0.1652711154714952,-0.023678580285931755
2013-03-22,Chile,Peru,0,1,-1,-1,World Cup qualifier,False,44.0,-0.2,0,0.4,0.6059673797633107,0.3957589717824639,4.0,1864.0,1728.0,136.0,1742.2,0.0,0.25,2.1679483388678795,0.5477225575051662,0.22315258968566987,0.9842142798093788
2013-03-26,Chile,Uruguay,2,0,2,1,World Cup qualifier,False,4.0,0.0,1,0.4,0.4039782531755405,-0.06949401881169075,4.0,1864.0,1918.0,-54.0,1722.8,1.0,0.25,1.9999999999999993,0.5477225575051662,0.14876839312377993,0.9894761865395859
2013-04-24,Chile,Brazil,2,2,0,0,Friendly,False,29.0,0.6,0,0.6,0.6026521687836937,0.6203373207922062,1.0,1864.0,2057.0,-193.0,1710.8,0.0,0.5,2.0736441353327715,0.5477225575051662,0.4325122620825199,1.6596507910263907
2013-06-07,Chile,Paraguay,2,1,1,1,World Cup qualifier,False,44.0,1.0,1,0.6,0.4017681125224624,0.4135582138614708,4.0,1864.0,1708.0,156.0,1775.8,1.0,0.5,1.5811388300841887,0.5477225575051662,0.2883415080550133,1.773100527350927
2013-06-11,Chile,Bolivia,3,1,2,1,World Cup qualifier,False,4.0,0.6,1,0.6,0.6011787416816415,0.6090388092409805,4.0,1864.0,1538.0,326.0,1831.8,1.0,0.6,1.1401754250991367,0.5477225575051662,0.19222767203667546,0.5154003515672847
2013-08-14,Chile,Iraq,6,0,6,1,Friendly,True,64.0,0.8,1,0.6,0.7341191611210943,1.072692539493987,1.0,1864.0,1614.0,250.0,1789.8,1.0,0.6,1.3038404810405286,0.5477225575051662,0.1281517813577836,0.6769335677115231
2013-09-06,Chile,Venezuela,3,0,3,1,World Cup qualifier,False,23.0,2.2,1,0.8,0.822746107414063,2.7151283596626583,4.0,1864.0,1727.0,137.0,1767.0,1.0,0.8,2.280350850198275,0.44721359549995804,0.4187678542385225,2.784622378474349
2013-09-10,Chile,Spain,2,2,0,0,Friendly,True,4.0,2.4,0,0.8,0.881830738276042,2.8100855731084393,1.0,1877.0,2120.0,-243.0,1728.8,0.0,0.8,2.302172886644267,0.44721359549995804,0.2791785694923483,2.189748252316233
2013-10-11,Chile,Colombia,3,3,0,0,World Cup qualifier,False,31.0,2.4,0,0.8,0.5878871588506946,1.8733903820722928,4.0,1877.0,1902.0,-25.0,1741.4,0.0,0.8,2.302172886644267,0.44721359549995804,0.18611904632823223,1.459832168210822
2013-10-15,Chile,Ecuador,2,1,1,1,World Cup qualifier,False,4.0,2.2,1,0.6,0.39192477256712976,1.2489269213815286,4.0,1877.0,1828.0,49.0,1780.2,1.0,0.6,2.489979919597746,0.5477225575051662,-0.20925396911451177,0.6398881121405481
2013-11-15,Chile,England,2,0,2,1,Friendly,False,31.0,2.0,1,0.6,0.5946165150447532,1.165951280921019,1.0,1877.0,1952.0,-75.0,1838.2,1.0,0.6,2.549509756796392,0.5477225575051662,-0.1395026460763411,0.09325874142703205
2013-11-19,Chile,Brazil,1,2,-1,-1,Friendly,True,4.0,1.2,0,0.6,0.7297443433631688,1.4439675206140128,1.0,1913.0,2132.0,-219.0,1905.8,0.0,0.6,1.3038404810405286,0.5477225575051662,-0.09300176405089411,-1.2711608390486455
2014-01-22,Chile,Costa Rica,4,0,4,1,Friendly,False,64.0,0.4,1,0.4,0.48649622890877925,0.6293116804093418,1.0,1913.0,1734.0,179.0,1986.8,1.0,0.4,1.1401754250991367,0.5477225575051662,-0.3953345093672627,-2.1807738926990976
2014-03-05,Chile,Germany,0,1,-1,-1,Friendly,False,42.0,1.2,0,0.6,0.6576641526058529,1.7528744536062277,1.0,1913.0,2086.0,-173.0,1909.6,0.0,0.6,1.9235384061671337,0.5477225575051662,0.06977699375515822,-0.12051592846606507
2014-05-30,Chile,Egypt,3,2,1,1,Friendly,False,86.0,1.0,1,0.6,0.4384427684039019,0.8352496357374851,1.0,1913.0,1669.0,244.0,1946.4,1.0,0.6,2.121320343559642,0.5477225575051662,0.04651799583677213,-0.4136772856440435
2014-06-04,Chile,Northern Ireland,2,0,2,1,Friendly,False,5.0,1.0,1,0.6,0.6256285122692679,0.89016642382499,1.0,1913.0,1419.0,494.0,1914.6,,0.6,2.121320343559642,0.5477225575051662,0.031011997224514642,-0.27578485709602907
2014-06-13,Chile,Australia,3,1,2,1,World Cup,True,9.0,1.0,1,0.6,0.7504190081795118,1.26011094921666,5.0,1913.0,1729.0,184.0,1808.0,1.0,0.5,2.121320343559642,0.5477225575051662,0.020674664816342947,-0.18385657139735279
2014-06-18,Chile,Spain,2,0,2,1,World Cup,True,5.0,1.6,1,0.8,0.8336126721196745,1.5067406328111066,5.0,1913.0,2103.0,-190.0,1727.4,1.0,0.75,1.816590212458494,0.44721359549995804,0.34711644321089524,0.8774289524017648
2014-06-23,Chile,Netherlands,0,2,-2,-1,World Cup,True,5.0,1.2,0,0.8,0.8890751147464497,1.671160421874071,5.0,1913.0,2003.0,-90.0,1801.2,0.0,0.75,1.3038404810405284,0.44721359549995804,0.23141096214059687,-0.08171403173215674
2014-06-28,Chile,Brazil,1,1,0,0,World Cup,False,5.0,1.0,0,0.8,0.5927167431642998,0.4474402812493807,5.0,1913.0,2132.0,-219.0,1784.6,0.0,0.75,1.7320508075688763,0.44721359549995804,0.1542739747603979,-0.38780935448810444
2014-09-06,Chile,Mexico,0,0,0,0,Friendly,True,70.0,0.8,0,0.6,0.3951444954428665,0.29829352083292043,1.0,1977.0,1885.0,92.0,1877.2,0.0,0.5,1.7888543819998308,0.5477225575051662,-0.23048401682640135,-0.5918729029920695
2014-09-09,Chile,Haiti,1,0,1,1,Friendly,True,3.0,0.4,1,0.4,0.26342966362857767,0.19886234722194696,1.0,1977.0,1428.0,549.0,1970.4,,0.4,1.67332005306815,0.5477225575051662,-0.4869893445509341,-1.0612486019947132
2014-10-10,Chile,Peru,3,0,3,1,Friendly,False,31.0,0.2,1,0.4,0.5089531090857184,0.46590823148129795,1.0,1977.0,1727.0,250.0,1910.2,1.0,0.25,1.4832396974191313,0.5477225575051662,-0.32465956303395604,-1.0408324013298087
2014-10-14,Chile,Bolivia,2,2,0,0,Friendly,False,4.0,0.4,0,0.4,0.6726354060571457,1.3106054876541986,1.0,1977.0,1612.0,365.0,1835.0,0.0,0.25,1.816590212458494,0.5477225575051662,-0.21643970868930407,-0.3605549342198724
2014-11-14,Chile,Venezuela,5,0,5,1,Friendly,False,31.0,0.8,1,0.4,0.4484236040380971,0.8737369917694657,1.0,1977.0,1710.0,267.0,1756.8,1.0,0.25,1.3038404810405284,0.5477225575051662,-0.14429313912620267,0.42629671052008505
2014-11-18,Chile,Uruguay,1,2,-1,-1,Friendly,False,4.0,1.8,0,0.6,0.6322824026920647,2.249157994512977,1.0,1977.0,1892.0,85.0,1672.4,0.0,0.5,2.167948338867879,0.5477225575051662,0.2371379072491982,1.9508644736800567
2015-01-28,Chile,USA,3,2,1,1,Friendly,False,71.0,1.6,1,0.6,0.4215216017947098,1.166105329675318,1.0,1977.0,1847.0,130.0,1673.8,1.0,0.5,2.4083189157584584,0.5477225575051662,0.15809193816613215,0.9672429824533711
2015-03-26,Chile,Iran,0,2,-2,-1,Friendly,True,57.0,1.6,0,0.6,0.6143477345298066,1.110736886450212,1.0,1977.0,1733.0,244.0,1757.6,0.0,0.6,2.4083189157584584,0.5477225575051662,0.10539462544408817,0.6448286549689142
2015-03-29,Chile,Brazil,0,1,-1,-1,Friendly,True,3.0,0.6,0,0.4,0.4095651563532044,0.07382459096680805,1.0,1977.0,2132.0,-155.0,1758.8,0.0,0.4,2.7018512172212588,0.5477225575051662,-0.2630702497039413,-1.2367808966873906
2015-06-05,Chile,El Salvador,1,0,1,1,Friendly,False,68.0,0.4,1,0.4,0.27304343756880295,-0.2841169393554613,1.0,1977.0,1560.0,417.0,1862.8,1.0,0.4,2.7928480087537877,0.5477225575051662,-0.17538016646929416,-1.157853931124927
2015-06-11,Chile,Ecuador,2,0,2,1,Copa America,False,6.0,-0.4,1,0.4,0.5153622917125352,0.14392204042969248,3.0,1977.0,1845.0,132.0,1832.8,1.0,0.4,1.3416407864998727,0.5477225575051662,-0.11692011097952948,-2.105235954083285
2015-06-15,Chile,Mexico,3,3,0,0,Copa America,False,4.0,0.2,0,0.6,0.6769081944750234,0.762614693619795,3.0,1977.0,1885.0,92.0,1823.4,0.0,0.6,1.6431676725154976,0.5477225575051662,0.25538659268031355,-0.40349063605552316
2015-06-19,Chile,Bolivia,5,0,5,1,Copa America,False,4.0,0.0,1,0.4,0.45127212965001556,0.50840979574653,3.0,1977.0,1612.0,365.0,1831.0,1.0,0.4,1.5811388300841889,0.5477225575051662,-0.16307560487979106,-0.6023270907036821
2015-06-24,Chile,Uruguay,1,0,1,1,Copa America,False,5.0,1.4,1,0.6,0.634181419766677,2.0056065304976864,3.0,1977.0,1892.0,85.0,1806.8,1.0,0.6,2.302172886644267,0.5477225575051662,0.22461626341347257,1.9317819395308784
2015-06-29,Chile,Peru,2,1,1,1,Copa America,False,5.0,1.8,1,0.8,0.7561209465111179,1.6704043536651243,3.0,1977.0,1727.0,250.0,1758.8,1.0,0.8,1.923538406167134,0.44721359549995804,0.483077508942315,1.9545212930205855
2015-07-04,Chile,Argentina,0,0,0,0,Copa America,False,5.0,1.8,0,0.8,0.8374139643407453,1.4469362357767495,3.0,1977.0,2037.0,-60.0,1792.2,0.0,0.8,1.923538406167134,0.44721359549995804,0.3220516726282101,1.3030141953470569
2015-09-05,Chile,Paraguay,3,2,1,1,Friendly,False,63.0,1.4,1,0.6,0.5582759762271635,0.9646241571844997,1.0,1977.0,1712.0,265.0,1830.6,1.0,0.6,2.0736441353327715,0.5477225575051662,-0.11863221824785986,0.20200946356470473
2015-10-08,Chile,Brazil,2,0,2,1,World Cup qualifier,False,33.0,1.6,1,0.8,0.7055173174847758,0.9764161047896666,4.0,1977.0,2132.0,-155.0,1796.0,1.0,0.8,1.949358868961792,0.44721359549995804,0.2542451878347602,0.46800630904313656
2015-10-13,Chile,Peru,4,3,1,1,World Cup qualifier,False,5.0,1.0,1,0.8,0.8036782116565172,1.3176107365264444,4.0,2018.0,1783.0,235.0,1900.0,1.0,0.8,0.7071067811865457,0.44721359549995804,0.16949679188984024,-0.687995793971242
2015-11-12,Chile,Colombia,1,1,0,0,World Cup qualifier,False,30.0,1.0,0,0.8,0.8691188077710116,1.2117404910176297,4.0,2018.0,1970.0,48.0,1878.2,0.0,0.8,0.7071067811865457,0.44721359549995804,0.11299786125989364,-0.4586638626474946
2015-11-17,Chile,Uruguay,0,3,-3,-1,World Cup qualifier,False,5.0,0.8,0,0.6,0.5794125385140078,0.8078269940117532,4.0,2018.0,1928.0,90.0,1926.8,0.0,0.6,0.8366600265340739,0.5477225575051662,-0.2580014258267376,-0.6391092417649963
2016-03-24,Chile,Argentina,1,2,-1,-1,World Cup qualifier,False,128.0,0.2,0,0.6,0.3862750256760052,-0.4614486706588312,4.0,2018.0,1999.0,19.0,1905.0,0.0,0.6,1.923538406167134,0.5477225575051662,-0.17200095055115833,-1.4260728278433308
2016-03-29,Chile,Venezuela,4,1,3,1,World Cup qualifier,False,5.0,-0.2,1,0.4,0.25751668378400344,-0.6409657804392208,4.0,1967.0,1611.0,356.0,1962.4,1.0,0.4,1.923538406167134,0.5477225575051662,-0.4480006337007723,-1.6173818852288875
2016-05-27,Chile,Jamaica,1,2,-1,-1,Friendly,False,59.0,0.0,0,0.4,0.505011122522669,0.5726894797071861,1.0,1967.0,1577.0,390.0,1858.2,0.0,0.4,2.236067977499789,0.5477225575051662,-0.2986670891338482,-0.7449212568192584
2016-06-01,Chile,Mexico,0,1,-1,-1,Friendly,True,5.0,-0.4,0,0.2,0.3366740816817793,0.04845965313812406,1.0,1967.0,1926.0,41.0,1817.0,0.0,0.2,2.190890230020664,0.44721359549995804,-0.5324447260892322,-1.1632808378795056
2016-06-06,Chile,Argentina,1,2,-1,-1,Copa America,True,5.0,-0.6,0,0.2,0.22444938778785287,-0.3010268979079173,3.0,1967.0,2049.0,-82.0,1808.2,0.0,0.2,2.190890230020664,0.44721359549995804,-0.3549631507261549,-1.1088538919196704
2016-06-10,Chile,Bolivia,2,1,1,1,Copa America,True,4.0,-0.2,1,0.2,0.1496329251919019,-0.5340179319386116,3.0,1967.0,1604.0,363.0,1832.4,1.0,0.2,1.788854381999831,0.44721359549995804,-0.23664210048410328,-0.07256926127978036
2016-06-14,Chile,Panama,4,2,2,1,Copa America,True,4.0,0.2,1,0.4,0.4330886167946013,-0.02267862129240772,3.0,1967.0,1675.0,292.0,1753.4,1.0,0.4,1.788854381999831,0.5477225575051662,0.17557193301059787,0.6182871591468131
2016-06-18,Chile,Mexico,7,0,7,1,Copa America,True,4.0,0.0,1,0.4,0.6220590778630676,0.6515475858050616,3.0,1967.0,1967.0,0.0,1766.2,1.0,0.4,1.414213562373094,0.5477225575051662,0.11704795534039858,0.07885810609787547
2016-06-22,Chile,Colombia,2,0,2,1,Copa America,True,4.0,1.6,1,0.6,0.7480393852420452,2.7676983905367076,3.0,1967.0,1979.0,-12.0,1844.2,1.0,0.6,3.2863353450309964,0.5477225575051662,0.41136530356026585,2.719238737398584
2016-06-26,Chile,Argentina,0,0,0,0,Copa America,True,4.0,2.2,0,0.8,0.8320262568280302,2.5117989270244716,3.0,1967.0,2049.0,-82.0,1854.8,0.0,0.8,2.9495762407505244,0.44721359549995804,0.6075768690401774,2.8128258249323888
2016-09-01,Chile,Paraguay,1,2,-1,-1,World Cup qualifier,False,67.0,2.4,0,0.8,0.5546841712186869,1.6745326180163145,4.0,1967.0,1746.0,221.0,1854.8,0.0,0.8,2.7018512172212583,0.44721359549995804,0.40505124602678494,2.208550549954926
2016-09-06,Chile,Bolivia,0,0,0,0,World Cup qualifier,False,5.0,2.0,0,0.6,0.36978944747912457,0.7830217453442097,4.0,1991.0,1634.0,357.0,1883.2,0.0,0.6,3.0822070014844876,0.5477225575051662,-0.06329916931547674,0.8057003666366174
2016-10-06,Chile,Ecuador,0,3,-3,-1,World Cup qualifier,False,30.0,1.6,0,0.4,0.2465262983194164,0.5220144968961398,4.0,1991.0,1811.0,180.0,1875.0,0.0,0.4,3.209361307176242,0.5477225575051662,-0.37553277954365116,-0.1295330889089218
2016-10-11,Chile,Peru,2,1,1,1,World Cup qualifier,False,5.0,-0.4,1,0.2,0.1643508655462776,-0.6519903354025735,4.0,1991.0,1813.0,178.0,1843.8,1.0,0.2,1.816590212458494,0.44721359549995804,-0.5836885196957675,-3.419688725939281
2016-11-10,Chile,Colombia,0,0,0,0,World Cup qualifier,False,30.0,-0.6,0,0.2,0.44290057703085167,-0.1013268902683823,4.0,1991.0,1946.0,45.0,1810.6,0.0,0.2,1.5165750888103091,0.44721359549995804,-0.38912567979717855,-2.613125817292854
2016-11-15,Chile,Uruguay,3,1,2,1,World Cup qualifier,False,5.0,-0.6,1,0.2,0.29526705135390113,-0.06755126017892153,4.0,1991.0,1904.0,87.0,1790.0,1.0,0.2,1.5165750888103091,0.44721359549995804,-0.2594171198647857,-1.742083878195236
2017-01-11,Chile,Croatia,1,1,0,0,Friendly tournament,True,57.0,0.0,0,0.4,0.530178034235934,0.6216324932140523,2.0,1991.0,1818.0,173.0,1821.6,0.0,0.4,1.87082869338697,0.5477225575051662,0.16038858675680945,-0.1613892521301573
2017-01-15,Chile,Iceland,1,0,1,1,Friendly tournament,True,4.0,0.0,1,0.4,0.353452022823956,0.41442166214270154,2.0,1984.0,1772.0,212.0,1858.4,1.0,0.4,1.87082869338697,0.5477225575051662,0.1069257245045396,-0.10759283475343823
2017-03-23,Chile,Argentina,0,1,-1,-1,World Cup qualifier,False,67.0,0.8,0,0.6,0.5689680152159706,0.6096144414284677,4.0,1973.0,2055.0,-82.0,1850.6,0.0,0.6,0.8366600265340739,0.5477225575051662,0.40461714966969303,1.261604776831041
2017-03-28,Chile,Venezuela,3,1,2,1,World Cup qualifier,False,5.0,0.4,1,0.4,0.3793120101439804,0.0730762942856451,4.0,1973.0,1686.0,287.0,1899.0,1.0,0.4,1.1401754250991367,0.5477225575051662,-0.06358856688687126,0.17440318455402742
2017-06-02,Chile,Burkina Faso,3,0,3,1,Friendly,False,66.0,0.8,1,0.6,0.5862080067626536,0.71538419619043,1.0,1973.0,1456.0,517.0,1847.0,,0.6,1.3038404810405286,0.5477225575051662,0.2909409554087525,0.7829354563693516
2017-06-09,Chile,Russia,1,1,0,0,Friendly,False,7.0,1.0,0,0.6,0.7241386711751024,1.4769227974602865,1.0,1973.0,1704.0,269.0,1757.4,0.0,0.5,1.5811388300841889,0.5477225575051662,0.19396063693916843,0.8552903042462342
2017-06-13,Chile,Romania,2,3,-1,-1,Friendly,False,4.0,1.0,0,0.6,0.48275911411673494,0.9846151983068577,1.0,1973.0,1667.0,306.0,1734.6,0.0,0.5,1.5811388300841889,0.5477225575051662,0.12930709129277895,0.5701935361641561
2017-06-18,Chile,Cameroon,2,0,2,1,Confederations Cup,True,5.0,0.6,1,0.4,0.32183940941115663,0.32307679887123847,2.0,1973.0,1691.0,282.0,1713.6,1.0,0.25,1.8165902124584943,0.5477225575051662,-0.247128605804814,-0.2865376425572292
2017-06-22,Chile,Germany,1,1,0,0,Confederations Cup,True,4.0,1.2,0,0.6,0.5478929396074378,0.8820511992474923,2.0,1973.0,2040.0,-67.0,1640.8,0.0,0.5,1.6431676725154976,0.5477225575051662,0.16858092946345737,0.8089749049618472
2017-06-25,Chile,Australia,1,1,0,0,Confederations Cup,True,3.0,0.8,0,0.4,0.36526195973829184,0.5880341328316615,2.0,1973.0,1701.0,272.0,1711.6,0.0,0.25,1.6431676725154976,0.5477225575051662,-0.22094604702436177,-0.12735006335876853
2017-06-28,Chile,Portugal,0,0,0,0,Confederations Cup,True,3.0,0.2,0,0.2,0.24350797315886122,0.3920227552211077,2.0,1973.0,1924.0,49.0,1760.6,0.0,0.2,1.095445115010331,0.44721359549995804,-0.48063069801624125,-1.0849000422391788
2017-07-02,Chile,Germany,0,1,-1,-1,Confederations Cup,True,4.0,0.2,0,0.2,0.16233864877257415,0.26134850348073846,2.0,1973.0,2040.0,-67.0,1804.6,0.0,0.2,1.095445115010331,0.44721359549995804,-0.3204204653441608,-0.7232666948261193
2017-08-31,Chile,Paraguay,0,3,-3,-1,World Cup qualifier,False,60.0,0.2,0,0.2,0.10822576584838277,-0.1591009976795077,4.0,1973.0,1707.0,266.0,1879.2,0.0,0.2,1.095445115010331,0.44721359549995804,-0.21361364356277385,-0.48217779655074616
2017-09-05,Chile,Bolivia,0,1,-1,-1,World Cup qualifier,False,5.0,-0.8,0,0.0,0.07215051056558851,-1.1060673317863385,4.0,1973.0,1628.0,345.0,1882.4,0.0,0.0,1.3038404810405289,0.0,-0.47574242904184927,-1.9881185310338307
2017-10-05,Chile,Ecuador,2,1,1,1,World Cup qualifier,False,30.0,-1.0,1,0.0,0.04810034037705901,-1.0707115545242256,4.0,1973.0,1831.0,142.0,1800.0,1.0,0.0,1.224744871391588,0.0,-0.3171616193612328,-1.658745687355887
2017-10-10,Chile,Brazil,0,3,-3,-1,World Cup qualifier,False,5.0,-0.8,0,0.2,0.36540022691803936,-0.38047436968281706,4.0,1859.0,2112.0,-253.0,1826.0,0.0,0.2,1.4832396974191318,0.44721359549995804,0.12189225375917814,-0.7724971249039247
2018-03-24,Chile,Sweden,2,1,1,1,Friendly,False,165.0,-1.4,1,0.2,0.24360015127869292,-1.2536495797885447,1.0,1859.0,1791.0,68.0,1863.6,1.0,0.2,1.6733200530681505,0.44721359549995804,0.08126150250611877,-1.5149980832692833
2018-03-27,Chile,Denmark,0,0,0,0,Friendly,False,3.0,-1.0,0,0.4,0.4957334341857953,-0.5024330531923632,1.0,1873.0,1841.0,32.0,1813.8,0.0,0.4,1.9999999999999993,0.5477225575051662,0.3875076683374125,-0.3433320555128555
2018-05-31,Chile,Romania,2,3,-1,-1,Friendly,True,65.0,-0.4,0,0.4,0.33048895612386353,-0.3349553687949088,1.0,1873.0,1705.0,168.0,1840.6,0.0,0.4,1.6733200530681505,0.5477225575051662,0.258338445558275,0.7711119629914298
2018-06-04,Chile,Serbia,1,0,1,1,Friendly,True,4.0,-0.4,1,0.4,0.22032597074924234,-0.5566369125299392,1.0,1873.0,1770.0,103.0,1856.0,1.0,0.4,1.6733200530681505,0.5477225575051662,0.17222563037218333,0.5140746419942864
2018-06-08,Chile,Poland,2,2,0,0,Friendly,False,4.0,-0.4,0,0.4,0.48021731383282823,-0.03775794168662613,1.0,1873.0,1830.0,43.0,1843.8,0.0,0.4,1.6733200530681505,0.5477225575051662,0.11481708691478887,0.34271642799619095
2018-09-11,Chile,South Korea,0,0,0,0,Friendly,False,95.0,0.2,0,0.4,0.32014487588855217,-0.025171961124417417,1.0,1873.0,1732.0,141.0,1787.4,0.0,0.4,0.8366600265340739,0.5477225575051662,0.07654472460985925,1.2284776186641273
2018-10-12,Chile,Peru,0,3,-3,-1,Friendly,True,31.0,0.0,0,0.2,0.2134299172590348,-0.016781307416278278,1.0,1873.0,1906.0,-33.0,1775.6,0.0,0.2,0.7071067811865456,0.44721359549995804,-0.2823035169267605,0.48565174577608494
2018-10-16,Chile,Mexico,1,0,1,1,Friendly,False,4.0,-0.6,1,0.2,0.1422866115060232,-1.0111875382775188,1.0,1873.0,1858.0,15.0,1788.6,1.0,0.2,1.5165750888103091,0.44721359549995804,-0.18820234461784033,-0.6762321694826101
2018-11-16,Chile,Costa Rica,2,3,-1,-1,Friendly,False,31.0,-0.2,0,0.4,0.42819107433734876,-0.34079169218501254,1.0,1873.0,1743.0,130.0,1819.2,0.0,0.4,1.6431676725154976,0.5477225575051662,0.20786510358810642,0.21584522034492665
2018-11-20,Chile,Honduras,4,1,3,1,Friendly,False,4.0,-0.6,1,0.2,0.28546071622489916,-0.5605277947900084,1.0,1873.0,1626.0,247.0,1813.8,1.0,0.2,1.5165750888103091,0.44721359549995804,-0.19475659760792907,-0.5227698531033822
2019-03-22,Chile,Mexico,1,3,-2,-1,Friendly,True,122.0,0.0,0,0.4,0.5236404774832661,0.6263148034733278,1.0,1873.0,1858.0,15.0,1773.0,0.0,0.4,2.236067977499789,0.5477225575051662,0.20349560159471397,0.6514867645977452
2019-03-26,Chile,USA,1,1,0,0,Friendly,False,4.0,-0.4,0,0.4,0.34909365165551076,-0.2491234643511148,1.0,1873.0,1754.0,119.0,1798.2,0.0,0.4,2.4083189157584584,0.5477225575051662,0.13566373439647597,-0.2323421569348365
2019-06-06,Chile,Haiti,2,1,1,1,Friendly,False,72.0,0.2,1,0.4,0.23272910110367384,-0.16608230956740985,1.0,1873.0,1521.0,352.0,1767.8,1.0,0.4,1.9235384061671337,0.5477225575051662,0.09044248959765064,0.845105228710109
2019-06-17,Chile,Japan,4,0,4,1,Copa America,True,11.0,0.2,1,0.4,0.4884860674024492,0.22261179362172676,3.0,1873.0,1693.0,180.0,1700.4,1.0,0.4,1.9235384061671337,0.5477225575051662,0.060294993065100444,0.5634034858067393
2019-06-21,Chile,Ecuador,2,1,1,1,Copa America,True,4.0,1.2,1,0.6,0.6589907116016328,1.4817411957478177,3.0,1873.0,1747.0,126.0,1690.4,1.0,0.6,2.387467277262664,0.5477225575051662,0.37352999537673365,2.042268990537826
